"Record ID","Company name","Company owner","Number of Employees","Industry","Alternate Company Owner","Account Status (Obsolete)","Last Activity Date","Create Date","Phone Number","City","Country","State/Region","Last Contacted","Lead Status","Deal Closed - Timestamp","Owner assigned date","Website URL","LinkedIn Company Page"
"10680267075","ADUSA","Patty Patterson-Tay","102.0","Logistics and Transportation","","Prospect","2026-01-19 16:10","2023-01-12 11:49"," +1 (866) 366-3386","Scarborough","United States","United States","2026-01-19 16:10","Connected","","2025-12-15 19:06","https://www.adusasc.com/about-us/adusa-procurement","https://www.linkedin.com/company/adusa-distribution/"
"22289263946","Skyland Grain","Patty Patterson-Tay","101.0","Logistics and Transportation","","","2026-01-29 09:27","2024-08-07 15:06"," +16204926210","Johnson City","United Statess","Kansas","2026-01-29 09:27","Connected","","2025-12-15 19:06","skylandgrain.com","https://www.linkedin.com/company/skyland-grain-llc/"
"28918787213","Inontime","Patty Patterson-Tay","100.0","Transportation/Trucking/Railroad","","","2026-01-26 16:21","2025-01-23 13:55"," +16167487519","Zeeland","United States","Michigan","2026-01-26 16:21","In Progress","","2025-12-15 19:06","inontime.com","https://www.linkedin.com/company/inontime-inc"
"22809632845","Shealy Truck Center","Patty Patterson-Tay","100.0","Logistics and Transportation","","","2026-01-22 14:44","2024-09-06 16:00"," +18008918580","Columbia","United States","South Carolina","2026-01-22 14:44","Connected","","2025-12-15 19:06","shealytruck.com","https://www.linkedin.com/company/shealytruckcenter"
"9239725615","Saltbox","Patty Patterson-Tay","100.0","Logistics and Transportation","","Prospect","2026-01-09 15:45","2022-07-26 14:17"," +1 (206) 456-5119","Atlanta","United States","Georgia","2026-01-09 15:45","Connected","","2025-12-15 19:06","https://www.saltbox.com/","https://www.linkedin.com/company/35657565/"
"16723351183","Norton Transport","Patty Patterson-Tay","99.0","Transportation/Trucking/Railroad","","Prospect","2026-01-27 13:51","2023-07-26 16:23"," +1  (706) 530-2122","Rock Spring","United States","Georgia","2026-01-27 13:51","In Progress","","2025-12-15 19:06","https://www.nortontransport.com/es/contact","https://www.linkedin.com/company/norton-transport"
"9035256711","Three Way Logistics","Patty Patterson-Tay","99.0","Logistics and Transportation","","Prospect","2026-01-12 12:38","2022-07-01 14:53"," +1 (408) 748-3929","Fremont","United States","California","2026-01-12 12:38","Connected","","2025-12-15 19:06","http://www.threeway.com","https://www.linkedin.com/company/336263/"
"34918965079","Bg Trucking Inc","Patty Patterson-Tay","97.0","Logistics and Transportation","","","2026-01-26 15:17","2025-06-10 11:14"," +17607681986","Calexico","United States","California","2026-01-26 15:17","Connected","","2025-12-15 19:06","www.bgttrucking.com","https://www.linkedin.com/company/bg-trucking-inc"
"9035613005","Associated Couriers","Patty Patterson-Tay","97.0","Logistics and Transportation","","Prospect","2026-01-05 14:06","2022-07-01 14:51"," +1 (314) 739-0400","Hazelwood","United States","Missouri","2026-01-05 14:06","Connected","","2025-12-15 19:06","http://www.associated-couriers.com","https://www.linkedin.com/company/9693661/"
"21838286006","Corpus Christi Regional Transportation Authority","Patty Patterson-Tay","96.0","Transportation/Trucking/Railroad","","","2026-01-21 11:57","2024-07-10 15:48"," +13612892712","Corpus Christi","United Statess","Texas","2026-01-21 11:57","Connected","","2025-12-15 19:06","https://www.ccrta.org","https://www.linkedin.com/company/corpuschristiregionaltransportationauthority/"
"16020488252","VIP Transport","Patty Patterson-Tay","95.0","Logistics and Transportation","","Prospect","2026-01-29 08:41","2023-06-09 15:24"," +1 (800) 998-4847","Corona","United States","California","2026-01-29 08:41","Connected","","2025-12-15 19:06","https://viptransport.com/","https://www.linkedin.com/company/vip-transport-inc./"
"28910989935","PAM International","Patty Patterson-Tay","93.0","Transportation/Trucking/Railroad","","","2026-01-22 14:38","2025-01-23 13:55"," +13057780727","Miami","United States","Florida","2026-01-22 14:38","In Progress","","2025-12-15 19:06","paminternationalinc.com","https://www.linkedin.com/company/pam-international-inc"
"8924096327","SupportLogic","Patty Patterson-Tay","93.0","Logistics and Transportation","","Prospect","2026-01-05 12:21","2022-06-15 16:58"," +1 (408) 471-4710","San Jose","United States","California","2026-01-05 12:21","Connected","","2025-12-15 19:06","supportlogic.com","https://linkedin.com/company/supportlogic"
"34900080026","America'S Service Line Llc","Patty Patterson-Tay","91.0","Logistics and Transportation","","","2026-01-26 15:05","2025-06-10 11:14"," +19204308427","Green Bay","United States","Wisconsin","2026-01-26 15:05","Connected","","2025-12-15 19:06","www.americasserviceline.com/","https://www.linkedin.com/company/america's-service-line-inc/"
"19276704681","John A. Steer Company","Patty Patterson-Tay","91.0","Logistics and Transportation","Natalia Henao","Prospect","2026-02-12 11:29","2024-02-28 14:09"," +1 (215) 922-6610","Philadelphia","United States","Pennsylvania","2026-02-12 11:29","Open","2024-03-05","2025-12-15 19:06","https://www.jasteer.com/","https://www.linkedin.com/company/john-a--steer-company"
"9444712028","New Life Transport Parts Center","Patty Patterson-Tay","91.0","Logistics and Transportation","","Prospect","2026-01-13 09:00","2022-08-24 09:17"," +1 (616) 878-3633","Byron Center","United States","Michigan","2026-01-12 15:28","Connected","","2025-12-15 19:06","www.newlifeparts.com","https://linkedin.com/company/newlifeparts"
"22289098147","Walpole","Patty Patterson-Tay","90.0","Transportation/Trucking/Railroad","","","2026-01-16 16:49","2024-08-07 15:06","","Okeechobee","United States","Florida","2026-01-16 16:49","Connected","","2025-12-15 19:06","walpoleinc.com","https://www.linkedin.com/company/walpole-inc."
"21271539025","Consolidated Bus Transit","Patty Patterson-Tay","90.0","Transportation/Trucking/Railroad","","","2026-01-19 16:51","2024-06-05 12:11"," +17183469600","New York","United Statess","New York","2026-01-19 16:51","Connected","","2025-12-15 19:06","https://www.consolidatedbustransit.com/","https://www.linkedin.com/company/cbttrans/"
"34907977318","Vascor Transport","Patty Patterson-Tay","89.0","Logistics and Transportation","","","2026-01-19 16:03","2025-06-10 11:14"," +15023704186","Georgetown","United States","Kentucky","2026-01-19 16:03","In Progress","","2025-12-15 19:06","www.vascortransport.com/","https://www.linkedin.com/company/vascor-transport-ltd/"
"15844763798","Grace Logistics","Patty Patterson-Tay","89.0","Logistics and Transportation","","Prospect","2025-12-22 16:47","2023-05-24 15:08"," +1 (209) 730-9800","Modesto","United States","California","2025-12-22 16:47","In Progress","","2025-12-15 19:06","https://gracelogisticsinc.com/","https://www.linkedin.com/company/grace-logistics-inc/"
"22289345685","Sonoma-Marin Area Rail Transit","Patty Patterson-Tay","88.0","Transportation/Trucking/Railroad","","","2026-01-19 16:44","2024-08-07 15:06"," +17077943330","Petaluma","United States","California","2026-01-19 16:44","In Progress","","2025-12-15 19:06","sonomamarintrain.org","https://www.linkedin.com/company/sonoma-marin-area-rail-transit/"
"16053801572","Aetna Building Solutions","Patty Patterson-Tay","88.0","Logistics and Supply Chain","","Prospect","2025-12-10 15:51","2023-06-13 13:36"," +1 (708) 343-1515","Maywood","United States","Illinois","2025-12-10 15:51","In Progress","","2025-12-15 19:06","https://www.aetnaplywood.com/","https://www.linkedin.com/company/aetna-plywood-inc-"
"21838238390","Unify Logistic Solutions","Patty Patterson-Tay","87.0","Logistics and Transportation","","","2026-01-26 09:45","2024-07-10 15:48"," +18009703292","Cuyahoga Falls","United States","Ohio","2026-01-26 09:45","In Progress","","2026-01-21 15:54","https://unifylogisticsolutions.com","https://www.linkedin.com/company/unify-logistic-solutions/"
"9239281198","Werres Corporation","Patty Patterson-Tay","86.0","Logistics and Transportation","","Prospect","2026-01-09 10:03","2022-07-26 14:17"," +1 (800) 638-6563","Frederick","United States","Maryland","2026-01-09 10:03","Connected","","2025-12-15 19:06","http://www.werres.com","https://www.linkedin.com/company/5227317/"
"9370517764","Transport Services","Patty Patterson-Tay","84.0","Logistics and Transportation","","Prospect","2026-01-12 15:02","2022-08-12 16:26"," +1 (440) 582-4900","Cleveland","United States","Ohio","2026-01-12 15:02","Connected","","2025-12-15 19:06","https://www.transportservices.com/","https://www.linkedin.com/company/transportsrvcs"
"17671379065","Dupuy Group","Patty Patterson-Tay","83.0","Logistics and Supply Chain","","Prospect","2026-01-21 14:43","2023-10-14 00:18"," +1 504-245-7600","New Orleans","United States","Louisiana","2026-01-21 14:43","In Progress","","2025-12-15 19:06","http://www.dupuygroup.com/","https://www.linkedin.com/company/dupuygroup"
"9035564319","Hazmat Environmental Group","Patty Patterson-Tay","83.0","Logistics and Transportation","","Prospect","2026-01-06 11:26","2022-07-01 14:52"," +1 (716) 827-7200","Buffalo","United States","New York","2026-01-06 11:26","Connected","","2025-12-15 19:06","http://www.hazmatinc.com","https://www.linkedin.com/company/2700189/"
"28907317612","Dana Container","Patty Patterson-Tay","81.0","Transportation/Trucking/Railroad","","","2026-01-26 16:05","2025-01-23 13:55"," +17327509100","Woodbridge Township","United States","New Jersey","2026-01-26 16:05","Connected","","2025-12-15 19:06","danacompanies.com","https://www.linkedin.com/company/dana-container-inc."
"9267802625","Summit Packaging Solutions","Patty Patterson-Tay","81.0","Logistics and Transportation","","Prospect","2026-01-12 08:55","2022-07-29 15:17"," +1 (470) 275-9244","Alpharetta","United States","Georgia","2026-01-12 08:55","Connected","","2025-12-15 19:06","https://www.1teamsummit.com/","https://www.linkedin.com/company/1teamsummit"
"21838379575","Intercontinental Truck Body","Patty Patterson-Tay","80.0","Logistics and Transportation","","","2026-01-29 09:15","2024-07-10 15:48","","Coaldale","Canada","Alberta","2026-01-29 09:15","Connected","","2025-12-15 19:06","itb.ca","https://www.linkedin.com/company/intercontinental-truck-body"
"21272729758","Steve's Livestock Transport","Patty Patterson-Tay","80.0","Logistics and Supply Chain","","","2025-12-10 11:37","2024-06-05 11:51"," +1 (204) 326-6380","Blumenort","Canada","Manitoba","2025-12-10 11:37","Connected","","2025-12-15 19:06","slt.ca","https://linkedin.com/company/steve"
"21271609454","CDN Logistics","Patty Patterson-Tay","79.0","Logistics and Supply Chain","","","2026-01-26 16:11","2024-06-05 12:09"," +1 (800) 240-3525","Northlake ","United States","Illinois","2026-01-26 16:11","Connected","","2025-12-15 19:06","gocdn.com","https://linkedin.com/company/cdnlogistics"
"9324474759","Bay Logistics, Inc","Patty Patterson-Tay","79.0","Logistics and Transportation","","Prospect","2026-01-12 14:56","2022-08-05 11:37"," +1 (616) 432-5499","Byron Center","United States","Michigan","2026-01-12 14:56","Connected","","2025-12-15 19:06","http://www.baylogistics.com/","https://www.linkedin.com/company/bay-mps/posts/?feedView=all"
"21272743278","Western Logistics","Patty Patterson-Tay","78.0","Logistics and Supply Chain","","","2026-01-20 16:06","2024-06-05 12:02"," +16044201313","Coquitlam","Canada","British Columbia","2026-01-20 16:06","Connected","","2025-12-15 19:06","westernlogistics.com","https://www.linkedin.com/company/westernlogistics/"
"19396504864","Entrans International","Patty Patterson-Tay","78.0","Logistics and Transportation","","Opportunity","2026-01-27 13:13","2024-03-06 09:47"," +1 (423) 745-5830","Athens","United States","Tennessee","2026-01-27 13:13","In Progress","","2025-12-15 19:06","http://www.entransinternational.com/","https://www.linkedin.com/company/engineered-transportation-international"
"17574991545","Best Transportation","Patty Patterson-Tay","78.0","Transportation/Trucking/Railroad","","Prospect","2026-01-22 10:12","2023-10-04 16:29"," +1 (973) 465-5310","Newark","United States","New Jersey","2026-01-22 10:12","Connected","","2025-12-15 19:06","besttrans.com","https://linkedin.com/company/best-transportation"
"21271710390","Ventus Global Logistics","Patty Patterson-Tay","77.0","Logistics and Supply Chain","Natalia Henao","","2026-02-11 11:03","2024-06-05 12:08"," +1 (956) 790-1598","Laredo","United States ","Texas","2026-02-11 11:03","In Progress","","2025-12-15 19:06","ventus.com.mx","https://www.linkedin.com/company/ventus-logistics"
"21272730881","Keltic Transportation","Patty Patterson-Tay","77.0","Logistics and Transportation","","","2026-02-10 00:22","2024-06-05 12:01"," +1 (506) 854-1233","Moncton","Canada","New Brunswick/Nouveau-Brunswick","2026-02-10 00:22","Connected","","2025-12-15 19:06","https://keltictransportation.com","https://www.linkedin.com/company/keltic-logistics/"
"21272882749","Sprint Transport","Patty Patterson-Tay","76.0","Transportation/Trucking/Railroad","","","2026-01-23 16:18","2024-06-05 12:10"," +1 (832) 485-9190","Pasadena","United States","Texas","2026-01-23 16:18","Connected","","2025-12-15 19:06","https://www.sprint-transport.com","https://linkedin.com/company/sprint-transport-llc"
"20597300524","KC Logistics","Patty Patterson-Tay","76.0","Logistics and Supply Chain","Natalia Henao","Prospect","2026-02-03 16:11","2024-05-02 10:45"," +1 (877) 296-4361","Carleton","United States","Michigan","2026-02-03 16:11","In Progress","","2025-12-15 19:06","kclog.com","https://linkedin.com/company/kc-logistics"
"15341812239","Quality Services Moving","Patty Patterson-Tay","76.0","Transportation/Trucking/Railroad","","Prospect","2025-12-16 16:35","2023-03-30 12:19"," +1 (888) 776-6846","Lorton","United States","Virginia","2025-12-16 16:35","Connected","","2025-12-15 19:06","https://qsmoving.com","https://www.linkedin.com/company/quality-services-moving"
"22791054486","NJ 211","Patty Patterson-Tay","75.0","Logistics and Transportation","","","2026-01-28 14:14","2024-09-06 16:00","","Parsippany-Troy Hills","United States","New Jersey","2026-01-28 14:14","Connected","","2025-12-15 19:06","nj211.org","https://www.linkedin.com/company/nj-211-partnership"
"9239725483","Csi Aviation","Patty Patterson-Tay","75.0","Logistics and Transportation","","Prospect","2026-01-08 12:13","2022-07-26 14:17"," +1 (505) 761-9000","Albuquerque","United States","NewMexico","2026-01-08 12:13","Connected","","2025-12-15 19:06","http://www.csiaviation.com","https://www.linkedin.com/company/201125/"
"17588397394","Fulfillment IQ","Patty Patterson-Tay","74.0","Logistics and Transportation","","Prospect","2026-01-22 13:53","2023-10-05 16:56"," +1 (770) 728-8116","Suwanee","United States","Georgia","2026-01-22 13:53","Connected","","2025-12-15 19:06","https://fulfillmentiq.com/","https://www.linkedin.com/company/fulfillment-iq"
"28918964919","Triple Eight Transport","Patty Patterson-Tay","73.0","Transportation/Trucking/Railroad","","","2026-01-23 10:41","2025-01-23 13:55","","Abbotsford","Canada","British Columbia","2026-01-23 10:41","Connected","","2025-12-15 19:06","triple8.ca","https://www.linkedin.com/company/tripleeightransportinc"
"16047741324","United Delivery Service","Patty Patterson-Tay","73.0","Logistics and Transportation","","Prospect","2026-01-28 15:16","2023-06-12 22:28"," +1 (630) 930-5201","Lombard","United States","Illinois","2026-01-28 15:16","Connected","","2025-12-15 19:06","http://www.uniteddeliveryservice.com/","https://www.linkedin.com/company/united-delivery-service-ltd./"
"9239802390","Bourque Logistics","Patty Patterson-Tay","72.0","Logistics and Transportation","","Prospect","2026-02-09 09:00","2022-07-26 14:17"," +1 (281) 362-1513","The Woodlands","United States","Texas","2026-01-09 15:29","Connected","","2025-12-15 19:06","http://www.bourquelogistics.com","http://www.linkedin.com/company/bourque-logistics"
"22289027890","Whatcom Transportation Authority","Patty Patterson-Tay","71.0","Logistics and Transportation","","","2026-01-21 12:01","2024-08-07 15:06","","Bellingham","United States","Washington","2026-01-21 12:01","Connected","","2025-12-15 19:06","ridewta.com","https://www.linkedin.com/company/ridewta"
"9393984309","One Horn Transportation","Patty Patterson-Tay","71.0","Logistics and Transportation","","Prospect","2025-12-03 10:13","2022-08-16 14:25"," +1 (973) 595-7700","Wayne","United States","New Jersey","2025-12-03 10:13","In Progress","","2026-01-21 15:50","http://www.onehorn.com/","https://www.linkedin.com/company/one-horn-transportation"
"9239708967","AEXGroup","Patty Patterson-Tay","70.0","Logistics and Transportation","","Prospect","2026-01-08 12:39","2022-07-26 14:17"," +1 (713) 664-6660","Aston","United States","Pennsylvania","2026-01-08 12:39","Connected","","2025-12-15 19:06","http://www.aexgroup.net","https://www.linkedin.com/company/2281809/"
"22289092018","Hi Pro","Patty Patterson-Tay","69.0","Logistics and Transportation","","","2026-01-21 12:02","2024-08-07 15:06"," +17206385237","Twentynine Palms","United States","California","2026-01-21 12:02","In Progress","","2025-12-15 19:06","hiproinc.com","https://www.linkedin.com/company/hi-pro-inc"
"22289345684","ARB Midstream","Patty Patterson-Tay","69.0","Logistics and Transportation","","","2026-01-07 16:44","2024-08-07 15:06","","Glendale","United States","Colorado","2026-01-07 16:44","In Progress","","2025-12-15 19:06","arbmidstream.com","https://www.linkedin.com/company/arb-midstream-llc"
"21272759850","Royal Coach Lines","Patty Patterson-Tay","69.0","Transportation/Trucking/Railroad","","","2025-12-05 12:52","2024-06-05 12:09"," +19149650733","Yonkers","United States","New York","2025-12-05 12:52","Connected","","2025-12-15 19:06","royalcoachlines.com","https://linkedin.com/company/royal-coach-lines"
"21272627811","The Vedder Transportation Group","Patty Patterson-Tay","69.0","Logistics and Supply Chain","","","2026-01-21 15:50","2024-06-05 11:59"," +1 (800) 661-8883","Abbotsford","Canada","British Columbia","2026-01-21 15:50","In Progress","","2025-12-15 19:06","vtlg.com","https://linkedin.com/company/vedder-transportation-group"
"28913182861","Triton Logistics","Patty Patterson-Tay","68.0","Transportation/Trucking/Railroad","","","2025-12-12 11:02","2025-01-23 13:55"," +16305801100","Romeoville","United States","Illinois","2025-12-12 11:02","In Progress","","2025-12-15 19:06","tritonlogistics.com","https://www.linkedin.com/company/tritonlogistics/"
"9241445203","Mitsubishi-Logistics-America","Patty Patterson-Tay","68.0","Logistics and Transportation","","Opportunity","2026-01-14 10:43","2022-07-26 17:35"," +1 (404) 720-5600","New York","United States","New York","2026-01-14 10:43","Connected","","2025-12-15 19:06","https://www.mitsubishi-logistics-america.com","https://www.linkedin.com/company/mitsubishi-logistics-america"
"9900541101","Midwest Carriers","Patty Patterson-Tay","67.0","Logistics and Transportation","","Prospect","2026-01-27 10:34","2022-10-25 18:01"," +1 (920) 766-9696","Kaukauna","United States","Wisconsin","2026-01-27 10:34","Connected","","2025-12-15 19:06","http://www.drivemidwest.com","http://www.linkedin.com/company/v&s-midwest-carriers-corp"
"17786703976","FYX Fleet","Patty Patterson-Tay","66.0","Transportation/Trucking/Railroad","","Prospect","2026-01-28 07:59","2023-10-24 12:06"," +1 (877) 484-2935","Florence","United States","Kentucky","2026-01-28 07:59","Connected","","2025-12-15 19:06","https://fyxfleet.com/","https://www.linkedin.com/company/fyx-fleet"
"9035674394","Microstar Logistics","Patty Patterson-Tay","66.0","Logistics and Transportation","","Prospect","2026-01-06 15:03","2022-07-01 14:53"," +1 (800) 245-2200","Denver","United States","Colorado","2026-01-06 15:03","Connected","","2025-12-15 19:06","http://www.microstarlogistics.com","https://www.linkedin.com/company/3656391/"
"15901729807","Super Transport International LTD.","Patty Patterson-Tay","65.0","Logistics and Transportation","","Prospect","2025-12-17 13:16","2023-05-30 13:53"," +1 (956) 791-9002","Laredo","United States","Texas","2025-12-17 13:16","In Progress","","2025-12-15 19:06","https://www.sti-laredo.com/","https://www.linkedin.com/company/super-transport-international-ltd"
"9783657079","Don's Cold Storage & Transportation","Patty Patterson-Tay","65.0","Logistics and Transportation","","Prospect","2026-01-26 09:36","2022-10-11 12:01"," +1 (479) 878-5500","Rogers","United States","Arkansas","2026-01-26 09:36","Connected","","2025-12-15 19:06","donscoldstorage.com","https://www.linkedin.com/company/don's-cold-storage-&-transportation-llc/"
"9035581743","Globalmed Logistix","Patty Patterson-Tay","65.0","Logistics and Transportation","","Prospect","2026-01-06 10:25","2022-07-01 14:52"," +1 (855) 998-4659","Norcross","United States","Georgia","2026-01-06 10:25","Connected","","2025-12-15 19:06","http://www.gmlx.us.com","https://www.linkedin.com/company/16173473/"
"9035674263","General Steamship Corporation","Patty Patterson-Tay","65.0","Logistics and Transportation","","Prospect","2026-02-06 09:00","2022-07-01 14:52"," +1 415-389-5200","Mill Valley","United States","California","2026-01-06 12:14","Connected","","2025-12-15 19:06","http://www.gensteam.com","http://www.linkedin.com/company/general-steamship"
"34930179353","Freightbull Inc","Patty Patterson-Tay","64.0","Logistics and Transportation","","","2026-01-28 14:21","2025-06-10 11:14"," +16305605756","Tinley Park","United States","Illinois","2026-01-28 14:21","Connected","","2025-12-15 19:06","www.freightbull.com","https://www.linkedin.com/company/freightbull-inc/"
"9239849772","Star Asia International","Patty Patterson-Tay","63.0","Logistics and Transportation","","Prospect","2026-01-09 15:52","2022-07-26 14:17"," +1 (404) 761-6900","Atlanta","United States","Georgia","2026-01-09 15:52","Connected","","2025-12-15 19:06","http://www.star-asia.com","https://www.linkedin.com/company/1206568/"
"9239849767","Mitsui Bussan Logistics","Patty Patterson-Tay","61.0","Logistics and Transportation","Natalia Henao","Prospect","2026-02-03 16:58","2022-07-26 14:17"," +1 (808) 836-2778","Irving","United States","Texas","2026-02-03 16:57","Open","","2025-12-15 19:06","http://www.bli.com","https://www.linkedin.com/company/153954/"
"9035660850","Fastrans Logistics","Patty Patterson-Tay","61.0","Logistics and Transportation","","Prospect","2026-02-06 09:00","2022-07-01 14:52"," +1 (314) 427-3300","Hazelwood","United States","Missouri","2026-01-06 09:14","Connected","","2025-12-15 19:06","http://www.fastrans.com","https://www.linkedin.com/company/1447645/"
"22821552224","International Transportation Services","Patty Patterson-Tay","60.0","Logistics and Transportation","","","2026-01-26 16:11","2024-09-06 16:00","","El Paso","United States","Texas","2026-01-26 16:11","Connected","","2025-12-15 19:06","itstrucks.com","https://www.linkedin.com/company/itstrucks"
"22289135888","Kelley Trucking","Patty Patterson-Tay","60.0","Logistics and Transportation","","","2026-01-21 12:00","2024-08-07 15:06","","Golden","United States","Colorado","2026-01-21 12:00","Connected","","2025-12-15 19:06","kelleytruckinginc.com","https://www.linkedin.com/company/kelleytruckinginc"
"10889264528","Taylor Crane & Rigging","Patty Patterson-Tay","60.0","Transportation/Trucking/Railroad","","Prospect","2026-01-13 09:52","2023-01-20 15:55"," +1 (620) 251-1530","Coffeyville","United States","Kansas","2026-01-13 09:52","Connected","","2025-12-15 19:06","https://www.taylorcrane.com/","https://www.linkedin.com/company/taylor-crane-&-rigging"
"34902621056","Airtime Express Inc","Patty Patterson-Tay","59.0","Logistics and Transportation","","","2026-01-22 13:57","2025-06-10 11:14"," +19056735660","Mississauga","Canada","Ontario","2026-01-22 13:57","Connected","","2025-12-15 19:06","www.airtimeexpress.com","https://www.linkedin.com/company/airtimeexpress/"
"23588337210","Charger Global Logistics Inc. ","Patty Patterson-Tay","59.0","Logistics and Transportation","","","2026-01-22 13:55","2024-10-04 18:38"," +1 (877) 695-1195 ","Chattanooga","United States","Tennessee","2026-01-22 13:55","Connected","","2025-12-15 19:06","https://www.chargergloballogistics.com","https://linkedin.com/company/charger-global-logistics"
"19794444305","Trans-Phos Inc.","Patty Patterson-Tay","59.0","Transportation/Trucking/Railroad","","Prospect","2026-01-21 10:58","2024-04-01 17:22"," +1 863-534-1575","Mulberry","United States","Florida","2026-01-21 10:58","Connected","","2025-12-15 19:06","http://www.transphos.com","http://www.linkedin.com/company/trans-phos-inc-"
"17618262913","Four Ways Cargo","Patty Patterson-Tay","58.0","Logistics and Transportation","","Opportunity","2026-01-21 11:34","2023-10-09 15:02"," +1 (630) 570-5961","Burr Ridge","United States","Illinois","2026-01-21 11:34","In Progress","","2025-12-15 19:06","https://fourwayscargo.com/","https://www.linkedin.com/company/four-ways-cargo-inc"
"9394685794","Safeway Shipping","Patty Patterson-Tay","58.0","Logistics and Transportation","","Prospect","2026-01-12 15:18","2022-08-16 16:41"," +1 (281) 498-9494","Houston","United States","Texas","2026-01-12 15:18","Connected","","2025-12-15 19:06","safewayshipping.com","https://www.linkedin.com/company/safeway-shipping"
"9164707682","Diversified Automotive, Inc.","Patty Patterson-Tay","58.0","Logistics and Transportation","","Opportunity","2026-01-07 16:06","2022-07-19 08:33"," +1 (617) 242-2300","Boston","United States","Massachusetts","2026-01-07 16:06","Qualified","","2025-12-15 19:06","diversifiedauto.com","https://www.linkedin.com/company/diversified-automotive-inc"
"22289351092","Niagara Falls Bridge Commission","Patty Patterson-Tay","57.0","Logistics and Transportation","","","2026-01-22 10:30","2024-08-07 15:06"," +17162856322","Lewiston","United States","New York","2026-01-22 10:30","Connected","","2025-12-15 19:06","niagarafallsbridges.com","https://www.linkedin.com/company/niagara-falls-bridge-commission/"
"21838233143","O'Neil Software","Patty Patterson-Tay","57.0","Logistics and Transportation","","","2026-01-23 13:51","2024-07-10 15:48"," +1 (949) 458-1234","Irvine","United States","California","2026-01-23 13:51","Connected","","2025-12-15 19:06","https://oneilsoftware.com","https://www.linkedin.com/company/o'neil-software"
"21271604739","Highway King Transport","Patty Patterson-Tay","57.0","Transportation/Trucking/Railroad","","","2026-01-28 12:50","2024-06-05 12:02","(604) 746-1008","Abbotsford","Canada","British Columbia","2026-01-28 12:50","Connected","","2025-12-15 19:06","http://highwayking.ca","https://www.linkedin.com/company/highway-king-transport/"
"18750943108","Big League Movers","Patty Patterson-Tay","57.0","Transportation/Trucking/Railroad","","Prospect","2026-01-21 09:51","2024-01-17 10:22"," +1 (901) 486-6897","Memphis","United States","Tennessee","2026-01-21 09:51","Connected","","2025-12-15 19:06","http://www.bigleaguemovers.com","https://www.linkedin.com/company/big-league-movers"
"21271786080","Facility Logistic Services","Patty Patterson-Tay","56.0","Logistics and Supply Chain","Natalia Henao","","2026-02-06 15:02","2024-06-05 12:06"," +1 (336) 956-0164","Lexington","United States","North Carolina","2026-02-06 15:02","Open","","2025-12-15 19:06","faclog.com","https://www.linkedin.com/company/facility-logistic-services"
"21272702743","Golden Limousine","Patty Patterson-Tay","55.0","Transportation/Trucking/Railroad","","","2026-01-26 14:47","2024-06-05 12:12"," +17346688282","Michigan","United States","Ann Arbor","2026-01-26 14:47","Connected","","2025-12-15 19:06","https://goldenlimo.com","https://www.linkedin.com/company/golden-limousine-international/"
"17162558805","Liquid Trucking","Patty Patterson-Tay","55.0","Transportation/Trucking/Railroad","","Prospect","2026-01-27 10:18","2023-08-30 14:40"," +1 (402) 298-8624","Plattsmouth","United States","Nebraska","2026-01-27 10:18","Connected","","2025-12-15 19:06","https://liquidtrucking.com/","https://www.linkedin.com/company/liquid-trucking-companies-ofc-schmidt-barto-"
"21272753439","Avant Business Services","Patty Patterson-Tay","54.0","Logistics and Transportation","","","2026-01-23 16:06","2024-06-05 12:11"," +1 (212) 687-5145","New York","United States","New York","2026-01-23 16:06","In Progress","","2025-12-15 19:06","avantservices.com","https://linkedin.com/company/avantbusinessservices"
"34898108783","Benefit Trucking Llc","Patty Patterson-Tay","53.0","Logistics and Transportation","","","2026-01-16 16:46","2025-06-10 11:14"," +16307898680","Chicago Ridge","United States","Illinois","2026-01-16 16:46","In Progress","","2025-12-15 19:06","www.benefit-trucking.com/","https://www.linkedin.com/company/benefittrucking"
"15322766929","RWB Trucking","Patty Patterson-Tay","53.0","Logistics and Supply Chain","Natalia Henao","Opportunity","2026-02-11 11:50","2023-03-28 14:47"," +1 (630) 225-7631","Woodridge","United States","Illinois","2026-02-11 11:50","In Progress","","2025-12-15 19:06","rwbtrucking.com","https://www.linkedin.com/company/rwb-trucking-llc"
"9837029998","GreenScreens","Patty Patterson-Tay","53.0","Transportation/Trucking/Railroad","","Prospect","2026-02-03 09:00","2022-10-18 17:22"," +19292078375","Fort Pierce","United States","Florida","2026-01-12 16:09","Connected","","2025-12-15 19:06","https://www.greenscreens.ai","https://www.linkedin.com/company/greenscreensai"
"9035655026","Premier Transportation Services","Patty Patterson-Tay","53.0","Transportation/Trucking/Railroad","","Prospect","2026-01-13 09:00","2022-07-01 14:53"," +1 (214) 351-7000","Dallas","United States","Texas","2026-01-06 15:30","Connected","","2025-12-15 19:06","http://www.premierofdallas.com","https://www.linkedin.com/company/2723505/"
"9280393737","Seneca Tank","Patty Patterson-Tay","52.0","Logistics and Transportation","","Prospect","2026-01-12 12:32","2022-08-01 12:26"," +1 (515) 262-5900","Des Moines","United States","Iowa","2026-01-12 12:32","Connected","","2025-12-15 19:06","http://Senecatank.com","https://www.linkedin.com/company/seneca-tank"
